temperature,voltage
15.357995534347275,1.2693455762711865
15.252666565088125,1.2711171730769233
15.146476098469325,1.2729259107142856
15.044878445173564,1.2747046842105263
14.945307608573668,1.2764455967741937
14.843991018110707,1.2782258387096774
14.742882990068004,1.2800061774193547
14.642560625076294,1.2817876333333333
14.544154500961303,1.283539
14.445887231826783,1.2853160166666666
14.348696645100912,1.2870768000000001
14.251362218695173,1.288858966101695
14.154997760966673,1.2906281355932203
14.059513008385373,1.2923947719298245
13.96505465749967,1.2941600677966103
13.868960029200503,1.2959495438596491
13.77586920508023,1.297717
13.681671295847211,1.299504357142857
13.590544934858356,1.301265947368421
13.497649226869855,1.3030557857142857
13.407520242170854,1.3048246727272725
13.317519118569114,1.3065860363636366
13.228113068474663,1.3083499444444444
13.140712119914868,1.3101033148148147
13.051207012600369,1.3118851111111112
12.963990193492961,1.3136568490566038
12.876166019799575,1.3154398113207548
12.790497222036686,1.3172118301886795
12.704595382396992,1.318980173076923
12.619344271146334,1.3207563846153847
12.533884635338417,1.3225383653846154
12.45100866579542,1.3243110784313727
12.368277606964112,1.32606698
12.285312767028808,1.3278363999999998
12.203682193756103,1.3296073999999998
12.121772651672364,1.3313867799999999
12.040625076293946,1.3331661
11.960277148655482,1.3349467959183672
11.880770842234293,1.33671925
11.801742398009008,1.3384875510204084
11.72336741288503,1.3402636458333335
11.645366567246457,1.342044340425532
11.569700013036313,1.3437945434782608
11.493805053386282,1.3455525531914894
11.417321619780168,1.347319195652174
11.341559470968043,1.34909114893617
11.26615109650985,1.350860152173913
11.190976267275603,1.3526578695652174
11.11688626607259,1.3544273111111111
11.044140942891438,1.3561848444444444
10.970853805541992,1.3579615227272728
10.89827757941352,1.3597288
10.826520377939397,1.3614967954545454
10.754537430676548,1.3632875227272727
10.682228586890481,1.365069909090909
10.612294973329057,1.3668388837209302
10.542457762218657,1.368598357142857
10.473332493804222,1.370354069767442
10.403734340224155,1.372135441860465
10.33513783245552,1.3739064390243902
10.26731266294207,1.375674
10.198860372815814,1.3774651904761905
10.131830525398254,1.37922585
10.064752442496163,1.3810019761904762
9.998219923539596,1.3827864318181817
9.933378103302747,1.3845359268292683
9.868657183647155,1.386296925
9.802765727043152,1.388089475
9.738086186922514,1.389872641025641
9.67276333539914,1.3916628717948716
9.609648317904085,1.393443837837838
9.546667920218574,1.3951983055555557
9.485144690463418,1.3969344736842104
9.423527868170487,1.3986983421052632
9.360655433253237,1.4004948421052632
9.299683777061668,1.402259972972973
9.238471758993049,1.4040395789473685
9.177741686503092,1.4058288333333335
9.119998039737824,1.4075311612903225
9.062895593189058,1.4093135238095238
8.999532699584961,1.4111637391304348
8.93336597442627,1.41298704
8.87930437636702,1.4147383698630138
8.826179776872907,1.4163938095238096
8.766412576039633,1.4182156944444444
8.707645472358255,1.4200180588235294
8.650641441345215,1.421789909090909
8.594821241166857,1.4235415277777779
8.538372656878304,1.4253122647058822
8.482118712531197,1.427080861111111
8.426579186410615,1.4288643333333333
8.371686711030847,1.4306251764705882
8.317043023950914,1.4324048823529412
8.262780478506377,1.4341592121212121
8.208896300371956,1.435926
8.153733223676682,1.4377284375
8.100371447476475,1.4395013636363636
8.048283606767654,1.4412490625
7.9950971169905225,1.4430042727272727
7.942286505843654,1.4447954545454544
7.889569029211998,1.44658659375
7.8372868913592715,1.4483643636363637
7.786101268999504,1.4501238181818183
7.735616385936737,1.4518775
7.684371932860343,1.4536382903225806
7.6330386320749914,1.4554178
7.582054487864176,1.4571964666666666
7.532330942153931,1.4589505666666667
7.482049557470506,1.4607193225806452
7.430566280118881,1.4625323870967741
7.381085790436844,1.4643197931034484
7.331466325124105,1.4660666666666666
7.282336511919575,1.4678434193548386
7.232778333848523,1.4696315161290323
7.184086717408279,1.4713861724137929
7.134912141164144,1.4731738
7.086091177804129,1.4749275714285714
7.038609520594279,1.4766617666666666
6.989744109492148,1.478442
6.941147629419962,1.4802185666666667
6.892613920672186,1.4820012068965516
6.844130565380228,1.4837774137931035
6.796086952604097,1.4855447931034482
6.748558568954468,1.4873078
6.7001207259393505,1.4891004516129034
6.652964694159372,1.4908643571428573
6.605210945524019,1.492633379310345
